series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import
53913,Tensei shitara Ken deshita 2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37430,Tensei shitara Slime Datta Ken,TV,24,0,24,2023-02-15,2023-02-21,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39551,Tensei shitara Slime Datta Ken 2nd Season,TV,12,0,12,2023-02-21,2023-02-21,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,TV,12,0,12,2023-02-21,2023-02-21,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49318,Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,TV Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53580,Tensei shitara Slime Datta Ken 3rd Season,TV,24,0,14,2024-04-07,0000-00-00,,0,,0.00,Watching,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL3RoYXQtdGltZS1pLWdvdC1yZWluY2FybmF0ZWQtYXMtYS1zbGltZS1zZWFzb24tMy0xOTEwOSIsInAiOiIifQ==::,0,0,1,default,0
58592,Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo Nikki,TV Special,1,0,1,2024-04-07,2024-04-07,,0,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL3RoYXQtdGltZS1pLWdvdC1yZWluY2FybmF0ZWQtYXMtYS1zbGltZS1zZWFzb24tMDMtc3BlY2lhbHMtMTkxNDgiLCJwIjoiIn0=::",0,0,1,default,0
49877,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
38793,Tensei shitara Slime Datta Ken OVA,OVA,5,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54565,Tensei shitara Slime Datta Ken: Coleus no Yume,ONA,3,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
45753,Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,TV Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
39607,Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,TV Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
34177,Tenshi no 3P!,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
41488,Tensura Nikki: Tensei shitara Slime Datta Ken,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
45649,The First Slam Dunk,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
41353,The God of High School,TV,13,0,13,2023-05-19,2023-05-20,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
16870,The Last: Naruto the Movie,Movie,1,0,1,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
48441,The Legend of Heroes: Sen no Kiseki - Northern War,TV,12,0,1,2023-01-07,0000-00-00,,5,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
40730,Tian Guan Cifu,ONA,11,0,11,2023-11-10,2023-11-10,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50399,Tian Guan Cifu Er,ONA,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
44070,Tian Guan Cifu Special,ONA,1,0,1,2023-11-10,2023-11-10,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
44390,Tian Mei De Yao Hen,ONA,12,0,12,2022-10-25,2022-11-04,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
3455,To LOVE-Ru,TV,26,0,3,2023-08-15,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,TV,12,0,12,2024-07-05,2024-09-19,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
59873,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san Season 2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
22319,Tokyo Ghoul,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
27899,Tokyo Ghoul √A,TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36511,Tokyo Ghoul:re,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37799,Tokyo Ghoul:re 2nd Season,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
6211,Tokyo Magnitude 8.0,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
42249,Tokyo Revengers,TV,24,0,24,2023-02-22,2023-02-24,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50608,Tokyo Revengers: Seiya Kessen-hen,TV,13,0,13,2023-02-24,2023-04-02,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54918,Tokyo Revengers: Tenjiku-hen,TV,13,0,13,2023-10-07,2023-12-27,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90b2t5by1yZXZlbmdlcnMtdGVuamlrdS1oZW4tMTg1NzUiLCJwIjoiIn0=::,0,0,1,default,0
52305,Tomo-chan wa Onnanoko!,TV,13,0,1,2023-01-06,0000-00-00,,6,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
50273,Tomodachi Game,TV,12,0,12,2022-07-07,2022-07-07,,8,,0.00,Completed,,1,,LOW,,0,0,1,default,0
47158,Tomodachi no Imouto ga Ore ni dake Uzai,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
14227,Tonari no Kaibutsu-kun,TV,13,0,13,2023-08-06,2023-08-09,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53446,Tondemo Skill de Isekai Hourou Meshi,TV,12,0,12,2023-01-12,2023-03-29,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
57025,Tondemo Skill de Isekai Hourou Meshi 2nd Season,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
41389,Tonikaku Kawaii,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,1,,LOW,,0,0,1,default,0
50307,Tonikaku Kawaii 2nd Season,TV,12,0,12,2023-04-08,2023-06-25,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
55651,Tonikaku Kawaii: Joshikou-hen,ONA,4,0,4,2023-07-12,2023-10-29,,6,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC90b25pa2F3YS1vdmVyLXRoZS1tb29uLWZvci15b3UtaGlnaC1zY2hvb2wtZGF5cy0xODQ1NyIsInAiOiIifQ==::,0,0,1,default,0
45598,Tonikaku Kawaii: Kaisou,TV Special,1,0,1,0000-00-00,0000-00-00,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
51533,Tonikaku Kawaii: Seifuku,Special,1,0,1,2022-11-22,2022-11-22,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
44931,Tonikaku Kawaii: SNS,OVA,1,0,1,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
4224,Toradora!,TV,25,0,25,2023-12-20,2023-12-24,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
57508,Trapezium,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
6,Trigun,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52093,Trigun Stampede,TV,12,0,12,2023-01-08,2023-03-26,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54863,Trigun Stargaze,Unknown,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56662,Trillion Game,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
25157,Trinity Seven,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
58059,Tsue to Tsurugi no Wistoria,TV,12,0,9,2024-07-10,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
34822,Tsuki ga Kirei,TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50652,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,TV,12,0,12,2023-01-07,2023-03-25,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34902,Tsurezure Children,TV,12,0,12,2022-07-27,2022-07-31,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36653,Tsurune: Kazemai Koukou Kyuudou-bu,TV,13,0,13,2023-01-29,2023-01-29,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
38921,Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,Special,1,0,1,2023-01-29,2023-01-29,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52826,Tsurune: Tsunagari no Issha,TV,13,0,13,2023-01-29,2023-03-30,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53397,Tsuyokute New Saga,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53379,Uchi no Kaisha no Chiisai Senpai no Hanashi,TV,12,0,10,2023-07-08,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
49533,Uchi no Shishou wa Shippo ga Nai,TV,13,0,13,2022-10-01,2022-12-24,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
17909,Uchouten Kazoku,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51761,Uma Musume: Pretty Derby - Road to the Top,ONA,4,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53526,Uma Musume: Pretty Derby Season 3,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54790,Undead Girl Murder Farce,TV,13,0,13,2023-07-08,2023-09-28,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52741,Undead Unluck,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49766,Under Ninja,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53835,Unnamed Memory,TV,12,0,12,2024-04-12,2024-06-26,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL3VubmFtZWQtbWVtb3J5LTE5MTM1IiwicCI6IiJ9::,0,0,1,default,0
59142,Unnamed Memory Act.2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54829,Urusei Yatsura (2022) 2nd Season,TV,23,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40333,Uzumaki,TV,4,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
48580,Vanitas no Karte,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,2,,LOW,,0,0,1,default,0
49114,Vanitas no Karte Part 2,TV,12,0,12,2022-03-31,2022-04-02,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50768,Vanitas no Karte: En Route Pour le Gévaudan,TV Special,1,0,1,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52967,Versailles no Bara (Movie),Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37521,Vinland Saga,TV,24,0,24,2023-01-12,2023-01-15,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49387,Vinland Saga Season 2,TV,24,0,24,2023-01-15,2023-07-02,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33352,Violet Evergarden,TV,13,0,13,2022-12-31,2023-01-04,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37987,Violet Evergarden Movie,Movie,1,0,1,2023-01-04,2023-01-04,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
59848,Virgin Punk,Unknown,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
46095,Vivy: Fluorite Eye's Song,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53833,Watashi no Oshi wa Akuyaku Reijou.,TV,12,0,12,2023-10-10,2023-12-19,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9pbS1pbi1sb3ZlLXdpdGgtdGhlLXZpbGxhaW5lc3MtMTg1OTAiLCJwIjoiIn0=::,0,0,1,default,0
51552,Watashi no Shiawase na Kekkon,TV,12,0,12,2023-07-08,2023-09-24,,7,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9teS1oYXBweS1tYXJyaWFnZS0xODQ5MCIsInAiOiIifQ==::,0,0,1,default,0
55889,Watashi no Shiawase na Kekkon: Watashi no Shiawase na Katachi,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51817,Watashi no Yuri wa Oshigoto desu!,TV,12,0,12,2023-04-08,2023-07-02,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
18245,White Album 2,TV,13,0,13,2022-12-15,2022-12-16,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54900,Wind Breaker,TV,13,0,13,2024-04-05,2024-06-28,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL3dpbmQtYnJlYWtlci0xOTEzNiIsInAiOiIifQ==::,0,0,1,default,0
59160,Wind Breaker Season 2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36455,Wo de Tian Jie Nu You,ONA,15,0,3,2022-09-10,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
43299,Wonder Egg Priority,TV,12,0,2,2022-08-21,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
53698,World Dai Star,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35968,Wotaku ni Koi wa Muzukashii,TV,11,0,11,2023-11-19,2023-11-25,,0,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93b3Rha29pLWxvdmUtaXMtaGFyZC1mb3Itb3Rha3UtNTU2IiwicCI6IiJ9::",0,0,1,default,0
38349,Wotaku ni Koi wa Muzukashii OVA,OVA,3,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93b3Rha3Utbmkta29pLXdhLW11enVrYXNoaWktb3ZhLTcxMiIsInAiOiIifQ==::",0,0,1,default,0
41094,Xian Wang de Richang Shenghuo,ONA,15,0,15,2022-09-10,2022-09-10,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50404,Xian Wang de Richang Shenghuo 3,ONA,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
4918,xxxHOLiC Shunmuki,OVA,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37786,Yagate Kimi ni Naru,TV,13,0,13,2023-01-08,2023-01-10,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,TV,13,0,13,2024-07-05,2024-07-08,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,TV,12,0,12,2024-07-14,2024-07-15,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL215LXRlZW4tcm9tYW50aWMtY29tZWR5LXNuYWZ1LWNsaW1heC04NCIsInAiOiIifQ==::,0,0,1,default,0
46431,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",OVA,1,0,1,2024-07-15,2024-07-15,,0,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL215LXRlZW4tcm9tYW50aWMtY29tZWR5LXNuYWZ1LWNsaW1heC1vdmEtMTc0MjMiLCJwIjoiIn0=::",0,0,1,default,0
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,13,0,13,2024-07-13,2024-07-14,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37779,Yakusoku no Neverland,TV,12,0,12,2022-12-03,2022-12-03,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39617,Yakusoku no Neverland 2nd Season,TV,11,0,11,2022-12-03,2022-12-05,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
47616,Yakusoku no Neverland: Michishirube,TV Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
14355,Yama no Susume,TV,12,0,0,2023-04-23,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
28677,Yamada-kun to 7-nin no Majo,TV,12,0,12,2023-02-25,2023-02-26,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
24627,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,OVA,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
53126,Yamada-kun to Lv999 no Koi wo Suru,TV,13,0,13,2023-04-02,2023-06-25,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
29089,Yaoguai Mingdan,ONA,18,0,1,0000-00-00,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
55150,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
57192,Yeosin Gangnim,ONA,0,0,2,2024-08-17,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
50346,Yofukashi no Uta,TV,13,0,13,2022-07-09,2022-09-30,,7,,0.00,Completed,I didnt like it much while it was airing because it was giving the slice of life vibes on the boring side but it got much better this was so close to being an 8 from an original score of 6 but 7 it what i decided on.',0,,LOW,,0,0,1,default,0
58390,Yofukashi no Uta 2nd Season,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54839,Yoru no Kurage wa Oyogenai,TV,12,0,12,2024-04-13,2024-06-23,,0,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL2plbGx5ZmlzaC1jYW50LXN3aW0taW4tdGhlLW5pZ2h0LTE5MTI0IiwicCI6IiJ9::",0,0,1,default,0
8861,Yosuga no Sora,TV,12,0,12,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49233,Youjo Senki II,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,TV,13,0,13,2022-07-04,2022-09-26,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,TV,13,0,13,2024-01-04,2024-03-27,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
59708,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 4th Season: 2-nensei-hen 1 Gakki,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53865,Yozakura-san Chi no Daisakusen,TV,27,0,23,2024-04-09,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
55866,Yubisaki to Renren,TV,12,0,12,2024-01-07,2024-03-24,,8,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9hLXNpZ24tb2YtYWZmZWN0aW9uLTE4ODU5IiwicCI6IiJ9::,0,0,1,default,0
53632,Yumemiru Danshi wa Genjitsushugisha,TV,12,0,12,2023-07-04,2023-09-19,,5,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC90aGUtZHJlYW1pbmctYm95LWlzLWEtcmVhbGlzdC0xODQ4NCIsInAiOiIifQ==::,0,0,1,default,0
38474,Yuru Camp△ Season 2,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53410,Yuru Camp△ Season 3,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40911,Yuukoku no Moriarty,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51706,Yuusha ga Shinda!,TV,12,0,1,2023-04-08,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
52046,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",TV,13,0,13,2022-10-03,2022-12-24,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50175,"Yuusha, Yamemasu",TV,12,0,12,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
51562,"Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na",Special,2,0,2,2022-08-24,2022-08-24,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
23283,Zankyou no Terror,TV,11,0,11,2023-04-11,2023-04-11,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,TV,12,0,12,2023-07-10,2023-12-26,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by96b20tMTAwLWJ1Y2tldC1saXN0LW9mLXRoZS1kZWFkLTE4NDIzIiwicCI6IiJ9::,0,0,1,default,0
37976,Zombieland Saga,TV,12,0,12,2023-06-04,2023-09-24,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31245,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,Movie,1,0,1,2023-04-24,2023-04-24,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
